Date,Price,Open,High,Low,Vol.,Change %
2017-04-11,696.64,697.28,698.01,691.8,,-0.05%
2017-04-10,696.99,695.38,699.63,694.7,,0.36%
2017-04-07,694.52,696.56,697.04,693.75,,-0.35%
2017-04-06,696.97,695.4,698.93,695.1,,0.36%
2017-04-05,694.5,697.77,702.62,693.76,,-0.22%
2017-04-04,696.06,696.04,697.22,694.79,,-0.14%
2017-04-03,697.05,700.64,700.64,693.49,,-0.46%
2017-03-31,700.24,699.34,702.08,699.34,,0.03%
2017-03-30,700.06,697.42,700.32,696.72,,0.27%
2017-03-29,698.17,693.92,698.88,693.72,,0.56%
2017-03-28,694.25,689.11,695.77,688.92,,0.77%
2017-03-27,688.96,684.81,690.22,682.62,,0.02%
2017-03-24,688.82,688.7,691.48,686.45,,0.17%
2017-03-23,687.64,686.51,691.22,685.64,,0.19%
2017-03-22,686.33,684.08,686.94,682.09,,0.12%
2017-03-21,685.5,696.14,696.62,684.86,,-1.24%
2017-03-20,694.1,696.01,696.41,692.83,,-0.25%
2017-03-17,695.82,696.65,696.83,693.67,,0.09%
2017-03-16,695.19,695.54,696.75,694.13,,0.05%
2017-03-15,694.85,692.75,696.22,690.44,,0.51%
2017-03-14,691.34,690.64,692.36,689.01,,0.02%
2017-03-13,691.2,690.09,691.66,689.17,,0.20%
2017-03-10,689.82,691.37,692.34,688.37,,0.13%
2017-03-09,688.89,688.93,690.78,686.79,,-0.03%
2017-03-08,689.11,687.31,690.56,687.28,,0.31%
2017-03-07,686.96,688.24,689.07,686.1,,-0.33%
2017-03-06,689.23,689.43,690.05,686.84,,-0.35%
2017-03-03,691.63,692.54,693.25,689.19,,-0.21%
2017-03-02,693.1,693.85,695.04,692.19,,-0.15%
2017-03-01,694.13,693.34,695.47,692.07,,1.01%
2017-02-28,687.21,690.33,690.33,686.21,,-0.65%
2017-02-27,691.68,690.22,692.28,689.03,,0.04%
2017-02-24,691.43,686.75,691.43,685.5,,0.43%
2017-02-23,688.5,694.4,694.58,687.76,,-0.70%
2017-02-22,693.37,692.87,693.76,691.59,,0.02%
2017-02-21,693.21,691.38,694.5,690.58,,0.60%
2017-02-17,689.08,685.74,689.08,685.32,,0.29%
2017-02-16,687.08,689.65,690.39,685.6,,-0.44%
2017-02-15,690.14,684.95,690.47,684.69,,0.50%
2017-02-14,686.68,682.84,686.68,682.63,,0.59%
2017-02-13,682.67,683.95,684.5,682.08,,0.10%
2017-02-10,681.97,679.18,682.39,678.91,,0.54%
2017-02-09,678.28,674.59,679.69,674.28,,0.68%
2017-02-08,673.67,669.84,674.58,669.84,,0.62%
2017-02-07,669.55,670.85,671.61,669.1,,-0.14%
2017-02-06,670.47,671.37,672.14,669.38,,-0.30%
2017-02-03,672.5,670.87,673.59,670.03,,-0.11%
2017-02-02,673.23,674.05,676.28,672.3,,-0.08%
2017-02-01,673.74,675.54,677.67,671.57,,-0.17%
2017-01-31,674.91,673.18,674.93,670.42,,-0.28%
2017-01-30,676.79,675.77,676.81,670.18,,-0.08%
2017-01-27,677.34,679.1,679.27,674.69,,-0.30%
2017-01-26,679.36,678.67,681.61,678.67,,0.23%
2017-01-25,677.79,676.63,678.78,676.3,,0.58%
2017-01-24,673.85,670.04,674.66,669.51,,0.82%
2017-01-23,668.4,666.27,668.7,664.48,,0.07%
2017-01-20,667.96,668.14,669.82,666.11,,0.24%
2017-01-19,666.35,669.87,671.6,664.73,,-0.34%
2017-01-18,668.6,669.18,669.18,666.07,,-0.19%
2017-01-17,669.89,666.99,671.78,666.64,,0.22%
2017-01-13,668.41,666.72,669.13,666.61,,0.31%
2017-01-12,666.37,665.51,666.8,660.74,,-0.03%
2017-01-11,666.58,664.86,666.59,662.62,,0.22%
2017-01-10,665.11,662.66,667.76,661.82,,0.40%
2017-01-09,662.47,662.93,664.58,661.71,,-0.07%
2017-01-06,662.91,660.51,665.39,657.59,,0.43%
2017-01-05,660.05,657.4,660.39,656.7,,-0.07%
2017-01-04,660.48,654.24,661.25,654.1,,1.33%
2017-01-03,651.81,653.13,655.55,648,,0.62%
2016-12-30,647.82,655.13,655.57,646.18,,-0.93%
2016-12-29,653.91,655.11,656.9,652.36,,-0.15%
2016-12-28,654.89,660.22,661.03,654.6,,-0.63%
2016-12-27,659.03,657.43,661.81,657.26,,0.35%
2016-12-23,656.73,658.28,659.11,655.99,,-0.24%
2016-12-22,658.33,663.62,663.63,657.09,,-1.01%
2016-12-21,665.04,664.91,665.92,663.71,,-0.05%
2016-12-20,665.37,661.41,666.42,661.29,,0.78%
2016-12-19,660.19,659.06,663.78,658.6,,0.21%
2016-12-16,658.82,663.13,663.67,657.79,,-0.45%
2016-12-15,661.83,663.53,666.56,661.59,,-0.25%
2016-12-14,663.51,667.57,669.1,662.49,,-0.65%
2016-12-13,667.86,664.18,670.64,664.18,,0.83%
2016-12-12,662.38,666.22,666.61,660.79,,-0.80%
2016-12-09,667.72,667.1,667.72,664.37,,0.21%
2016-12-08,666.35,665.99,668,664.76,,0.06%
2016-12-07,665.94,654.06,666.87,653.39,,1.85%
2016-12-06,653.82,652.56,653.97,651.04,,0.31%
2016-12-05,651.77,648.28,653.48,647.39,,0.98%
2016-12-02,645.47,648.31,650.85,644.79,,-0.56%
2016-12-01,649.11,648.11,652.39,647.1,,0.09%
2016-11-30,648.55,654.1,654.38,648.55,,-0.87%
2016-11-29,654.25,653.85,655.34,652.6,,0.18%
2016-11-28,653.06,656.55,656.81,651.71,,-0.83%
2016-11-25,658.55,658.26,659.09,657.61,,0.27%
2016-11-23,656.75,655.37,657.3,655.19,,0.10%
2016-11-22,656.09,650.33,656.75,650.3,,1.23%
2016-11-21,648.1,645.05,648.21,644.81,,0.63%
2016-11-18,644.04,646.36,647.04,643.6,,-0.33%
2016-11-17,646.19,638.79,646.2,637.79,,1.22%
2016-11-16,638.42,633.54,638.6,633.19,,0.54%
2016-11-15,634.96,633.78,636.09,632.66,,0.34%
2016-11-14,632.81,634.95,637.63,632.21,,-0.06%
2016-11-11,633.21,627.11,633.76,626.65,,0.64%
2016-11-10,629.18,629.34,636.25,624.44,,0.33%
2016-11-09,627.1,615.79,628.07,613.12,,0.18%
2016-11-08,625.95,623.57,628.33,621.69,,0.48%
2016-11-07,622.97,616.45,623.21,616.45,,2.31%
2016-11-04,608.93,609.12,614.41,608.25,,-0.22%
2016-11-03,610.26,613.6,615.91,609.06,,-0.25%
2016-11-02,611.77,614.3,616.7,610.52,,-0.58%
2016-11-01,615.31,621.75,623.75,610.88,,-0.84%
2016-10-31,620.52,620.1,621.52,618.97,,0.14%
2016-10-28,619.65,617.52,623.79,616.9,,-0.23%
2016-10-27,621.05,627.8,628.39,620,,-0.87%
2016-10-26,626.47,627.14,628.87,625.46,,-0.43%
2016-10-25,629.16,635.37,635.37,628.79,,-1.19%
2016-10-24,636.72,635.18,636.98,634.51,,0.72%
2016-10-21,632.18,625.27,632.99,624.65,,0.77%
2016-10-20,627.36,627.9,628.56,624.66,,-0.15%
2016-10-19,628.28,626.4,628.98,625.05,,0.50%
2016-10-18,625.18,627.87,628.2,624.63,,0.59%
2016-10-17,621.54,625.82,626.16,621.28,,-0.77%
2016-10-14,626.39,630.1,631.35,626.39,,-0.16%
2016-10-13,627.39,626.47,629.01,621.16,,-0.32%
2016-10-12,629.41,627.46,631.96,626.9,,0.39%
2016-10-11,626.96,633.11,633.3,625.6,,-1.14%
2016-10-10,634.18,635.17,637.06,634.1,,0.09%
