Date,NASDAQNDXT,VIXCLS,VXAZN,^VXN,^VIX3M
2019-01-08,3780.87,20.47,45.02,27.65999984741211,21.139999389648438
2019-01-09,3851.1,19.98,43.95,26.420000076293945,20.690000534057617
2019-01-10,3877.08,19.5,44.08,25.90999984741211,20.520000457763672
2019-01-11,3881.49,18.19,43.8,24.780000686645508,19.739999771118164
2019-01-14,3828.09,19.07,45.05,25.739999771118164,19.93000030517578
2019-01-15,3869.5,18.6,42.51,23.65999984741211,19.239999771118164
2019-01-16,3858.29,19.04,40.91,24.06999969482422,19.530000686645508
2019-01-17,3888.33,18.06,40.23,23.34000015258789,19.170000076293945
2019-01-18,3971.49,17.8,38.56,21.889999389648438,18.84000015258789
2019-01-21,3971.49,17.8,38.56,21.889999389648438,18.84000015258789
2019-01-22,3874.74,20.8,43.66,25.020000457763672,20.690000534057617
2019-01-23,3871.62,19.52,43.45,24.5,20.079999923706055
2019-01-24,3988.8,18.89,41.23,23.489999771118164,19.670000076293945
2019-01-25,4083.36,17.42,39.04,21.780000686645508,18.81999969482422
2019-01-28,4034.12,18.87,41.6,23.43000030517578,19.579999923706055
2019-01-29,3984.47,19.13,42.32,23.860000610351562,19.600000381469727
2019-01-30,4099.41,17.66,39.29,21.18000030517578,18.68000030517578
2019-01-31,4139.61,16.57,38.69,20.239999771118164,17.8799991607666
2019-02-01,4186.38,16.14,32.53,19.799999237060547,17.59000015258789
2019-02-04,4230.16,15.73,30.4,19.68000030517578,17.190000534057617
2019-02-05,4253.31,15.57,28.26,19.469999313354492,17.06999969482422
2019-02-06,4311.67,15.38,28.57,19.739999771118164,16.899999618530273
2019-02-07,4234.68,16.37,29.73,20.920000076293945,17.520000457763672
2019-02-08,4245.76,15.72,30.0,20.040000915527344,17.260000228881836
2019-02-11,4248.13,15.97,29.67,20.06999969482422,17.219999313354492
2019-02-12,4331.44,15.43,27.41,18.690000534057617,16.81999969482422
2019-02-13,4326.32,15.65,27.32,19.0,16.959999084472656
2019-02-14,4334.16,16.22,27.64,19.020000457763672,17.31999969482422
2019-02-15,4347.42,14.91,27.27,17.700000762939453,16.479999542236328
2019-02-18,4347.42,14.91,27.27,17.700000762939453,16.479999542236328
2019-02-19,4345.75,14.88,26.35,18.100000381469727,16.450000762939453
2019-02-20,4364.19,14.02,26.35,18.020000457763672,15.819999694824219
2019-02-21,4334.6,14.46,26.35,18.190000534057617,16.15999984741211
2019-02-22,4394.53,13.51,24.47,16.950000762939453,15.460000038146973
2019-02-25,4421.99,14.85,25.13,17.809999465942383,16.0
2019-02-26,4406.76,15.17,24.43,18.110000610351562,16.299999237060547
2019-02-27,4373.68,14.7,24.83,17.600000381469727,15.989999771118164
2019-02-28,4368.14,14.78,24.24,17.170000076293945,16.100000381469727
2019-03-01,4396.09,13.57,23.85,16.1200008392334,15.380000114440918
2019-03-04,4380.23,14.63,25.24,17.360000610351562,16.030000686645508
2019-03-05,4373.54,14.74,25.62,17.059999465942383,16.149999618530273
2019-03-06,4325.58,15.74,26.18,18.229999542236328,16.739999771118164
2019-03-07,4285.86,16.59,29.31,19.59000015258789,17.299999237060547
2019-03-08,4284.47,16.05,29.46,19.1200008392334,17.110000610351562
2019-03-11,4376.24,14.33,22.99,16.360000610351562,16.010000228881836
2019-03-12,4395.87,13.77,22.1,15.760000228881836,15.649999618530273
2019-03-13,4410.75,13.41,21.66,15.380000114440918,15.329999923706055
2019-03-14,4404.87,13.5,22.33,15.649999618530273,15.300000190734863
2019-03-15,4470.38,12.88,22.27,15.119999885559082,14.979999542236328
2019-03-18,4464.08,13.1,23.72,16.18000030517578,15.239999771118164
2019-03-19,4499.18,13.56,25.31,16.729999542236328,15.5600004196167
2019-03-20,4477.03,13.91,25.51,16.639999389648438,15.789999961853027
2019-03-21,4606.49,13.63,26.13,16.59000015258789,15.510000228881836
2019-03-22,4479.02,16.48,28.85,19.829999923706055,17.3700008392334
2019-03-25,4451.76,16.33,30.48,19.440000534057617,17.450000762939453
2019-03-26,4481.2,14.68,29.96,18.6299991607666,16.450000762939453
2019-03-27,4422.85,15.15,30.86,18.739999771118164,16.780000686645508
2019-03-28,4427.83,14.43,30.27,17.989999771118164,16.299999237060547
2019-03-29,4493.19,13.71,28.92,16.6200008392334,15.800000190734863
2019-04-01,4594.98,13.4,29.33,16.309999465942383,15.460000038146973
2019-04-02,4610.92,13.36,29.92,16.329999923706055,15.539999961853027
2019-04-03,4688.71,13.74,30.18,16.6200008392334,15.630000114440918
2019-04-04,4665.77,13.58,30.39,16.790000915527344,15.479999542236328
2019-04-05,4701.34,12.82,29.73,16.170000076293945,15.0600004196167
2019-04-08,4717.32,13.18,31.12,16.81999969482422,15.279999732971191
2019-04-09,4691.03,14.28,31.77,17.649999618530273,15.989999771118164
2019-04-10,4722.58,13.3,31.51,16.760000228881836,15.380000114440918
2019-04-11,4719.14,13.02,31.29,16.65999984741211,15.25
2019-04-12,4766.14,12.01,29.74,15.630000114440918,14.460000038146973
2019-04-15,4749.9,12.32,30.26,15.930000305175781,14.529999732971191
2019-04-16,4809.8,12.18,29.23,15.880000114440918,14.470000267028809
2019-04-17,4820.6,12.6,28.44,15.859999656677246,14.819999694824219
2019-04-18,4813.08,12.09,27.16,15.149999618530273,14.569999694824219
2019-04-19,4813.08,12.09,27.16,15.149999618530273,14.569999694824219
2019-04-22,4814.44,12.42,28.42,15.739999771118164,14.720000267028809
2019-04-23,4871.51,12.28,27.71,16.149999618530273,14.539999961853027
2019-04-24,4880.48,13.14,28.06,16.670000076293945,15.039999961853027
2019-04-25,4848.49,13.25,28.32,16.489999771118164,15.210000038146973
2019-04-26,4844.76,12.73,22.36,15.789999961853027,14.890000343322754
2019-04-29,4843.09,13.11,21.97,16.440000534057617,15.229999542236328
2019-04-30,4867.45,13.12,21.77,16.600000381469727,15.229999542236328
2019-05-01,4822.67,14.8,22.18,17.93000030517578,16.190000534057617
2019-05-02,4832.0,14.42,23.34,17.6200008392334,16.030000686645508
2019-05-03,4862.38,12.87,22.64,15.979999542236328,15.069999694824219
2019-05-06,4802.2,15.44,24.97,18.700000762939453,16.399999618530273
2019-05-07,4681.5,19.32,29.11,22.860000610351562,18.780000686645508
2019-05-08,4659.45,19.4,28.43,22.520000457763672,18.75
2019-05-09,4631.5,19.1,28.88,22.030000686645508,18.440000534057617
2019-05-10,4630.48,16.04,27.14,19.100000381469727,16.899999618530273
2019-05-13,4434.77,20.55,30.71,25.25,19.790000915527344
2019-05-14,4521.76,18.06,27.38,22.229999542236328,18.290000915527344
2019-05-15,4574.65,16.44,25.08,19.920000076293945,17.489999771118164
2019-05-16,4586.11,15.29,23.92,18.399999618530273,16.739999771118164
2019-05-17,4511.41,15.96,25.67,19.389999389648438,17.059999465942383
2019-05-20,4380.02,16.31,27.13,21.639999389648438,17.290000915527344
2019-05-21,4459.25,14.95,26.51,19.579999923706055,16.420000076293945
2019-05-22,4415.93,14.75,26.11,19.84000015258789,16.420000076293945
2019-05-23,4337.08,16.92,29.62,21.309999465942383,17.690000534057617
2019-05-24,4326.57,15.85,27.21,20.6299991607666,17.09000015258789
2019-05-27,4326.57,15.85,27.21,20.6299991607666,17.09000015258789
2019-05-28,4307.41,17.5,27.63,21.829999923706055,17.899999618530273
2019-05-29,4283.21,17.9,28.35,22.229999542236328,18.239999771118164
2019-05-30,4307.41,17.3,27.69,21.68000030517578,17.959999084472656
2019-05-31,4237.28,18.71,29.27,23.229999542236328,18.829999923706055
2019-06-03,4170.02,18.86,33.99,24.219999313354492,18.770000457763672
2019-06-04,4320.98,16.97,29.67,21.489999771118164,17.59000015258789
2019-06-05,4329.21,16.09,28.8,20.8700008392334,17.1299991607666
2019-06-06,4375.45,15.93,27.89,20.31999969482422,16.920000076293945
2019-06-07,4435.8,16.3,26.86,19.93000030517578,17.149999618530273
2019-06-10,4515.88,15.94,28.1,19.979999542236328,16.8799991607666
2019-06-11,4517.51,15.99,27.46,20.219999313354492,16.989999771118164
2019-06-12,4460.17,15.91,27.43,20.579999923706055,17.049999237060547
2019-06-13,4475.38,15.82,27.17,20.030000686645508,16.860000610351562
2019-06-14,4408.86,15.28,26.51,19.850000381469727,16.600000381469727
2019-06-17,4399.4,15.35,25.15,20.040000915527344,16.610000610351562
2019-06-18,4517.64,15.15,25.45,19.510000228881836,16.5
2019-06-19,4546.38,14.33,24.61,18.799999237060547,16.100000381469727
2019-06-20,4605.66,14.75,26.14,18.709999084472656,16.139999389648438
2019-06-21,4582.63,15.4,25.74,19.18000030517578,16.670000076293945
2019-06-24,4581.64,15.26,26.22,19.459999084472656,16.469999313354492
2019-06-25,4502.12,16.28,28.93,20.770000457763672,17.1200008392334
2019-06-26,4585.47,16.21,27.72,20.459999084472656,17.049999237060547
2019-06-27,4635.1,15.82,27.52,20.06999969482422,16.760000228881836
2019-06-28,4660.72,15.08,27.82,19.760000228881836,16.059999465942383
2019-07-01,4766.31,14.06,25.75,17.639999389648438,15.430000305175781
2019-07-02,4747.96,12.93,26.09,16.290000915527344,14.720000267028809
2019-07-03,4773.91,12.57,24.91,16.149999618530273,14.529999732971191
2019-07-04,4773.91,12.57,24.91,16.149999618530273,14.529999732971191
2019-07-05,4757.68,13.28,24.91,16.469999313354492,14.979999542236328
2019-07-08,4734.41,13.96,27.18,17.770000457763672,15.479999542236328
2019-07-09,4767.52,14.09,28.18,17.420000076293945,15.569999694824219
2019-07-10,4812.35,13.03,27.22,16.43000030517578,15.1899995803833
2019-07-11,4823.99,12.93,27.7,16.639999389648438,14.979999542236328
2019-07-12,4879.65,12.39,27.11,16.25,14.800000190734863
2019-07-15,4876.39,12.68,27.37,16.219999313354492,15.039999961853027
2019-07-16,4822.5,12.86,27.34,16.65999984741211,15.220000267028809
2019-07-17,4820.15,13.97,27.78,18.0,15.819999694824219
2019-07-18,4868.73,13.53,28.49,17.010000228881836,15.539999961853027
2019-07-19,4836.33,14.45,28.51,17.690000534057617,15.930000305175781
2019-07-22,4906.49,13.53,28.17,17.06999969482422,15.470000267028809
2019-07-23,4948.62,12.61,27.7,16.06999969482422,14.930000305175781
2019-07-24,5026.65,12.07,27.06,15.40999984741211,14.5600004196167
2019-07-25,4961.36,12.74,26.83,16.020000457763672,15.050000190734863
2019-07-26,4971.76,12.16,22.32,15.420000076293945,14.6899995803833
2019-07-29,4952.96,12.83,23.77,16.350000381469727,15.0
2019-07-30,4937.59,13.94,24.14,17.530000686645508,15.699999809265137
2019-07-31,4811.69,16.12,24.92,18.780000686645508,16.90999984741211
2019-08-01,4762.81,17.87,27.29,21.059999465942383,17.989999771118164
2019-08-02,4655.56,17.61,29.23,21.3700008392334,17.889999389648438
2019-08-05,4469.97,24.59,36.31,27.559999465942383,21.899999618530273
2019-08-06,4531.81,20.17,30.53,24.270000457763672,19.690000534057617
2019-08-07,4550.56,19.49,31.25,23.469999313354492,19.5
2019-08-08,4697.93,16.91,27.2,21.139999389648438,17.860000610351562
2019-08-09,4632.22,17.97,28.86,21.770000457763672,18.559999465942383
2019-08-12,4563.88,21.09,32.46,25.18000030517578,20.5
2019-08-13,4691.09,17.52,26.01,21.81999969482422,18.530000686645508
2019-08-14,4545.62,22.1,33.92,26.3799991607666,21.299999237060547
2019-08-15,4532.78,21.18,30.43,24.790000915527344,21.06999969482422
2019-08-16,4623.81,18.47,26.94,21.510000228881836,19.700000762939453
2019-08-19,4700.18,16.88,25.07,20.43000030517578,18.360000610351562
2019-08-20,4665.59,17.5,26.8,21.270000457763672,18.8700008392334
2019-08-21,4707.48,15.8,24.66,19.809999465942383,17.719999313354492
2019-08-22,4704.5,16.68,25.96,20.829999923706055,18.229999542236328
2019-08-23,4544.77,19.87,28.89,23.65999984741211,20.360000610351562
2019-08-26,4595.86,19.32,28.19,23.239999771118164,19.81999969482422
2019-08-27,4581.85,20.31,29.17,24.110000610351562,20.639999389648438
2019-08-28,4586.79,19.35,27.74,23.1200008392334,20.049999237060547
2019-08-29,4678.04,17.88,25.53,21.25,19.030000686645508
2019-08-30,4693.41,18.98,25.88,22.389999389648438,19.540000915527344
2019-09-02,4693.41,18.98,25.88,22.389999389648438,19.540000915527344
2019-09-03,4636.64,19.66,28.07,23.3700008392334,20.1200008392334
2019-09-04,4728.99,17.33,25.91,21.440000534057617,18.809999465942383
2019-09-05,4850.05,16.27,23.88,19.90999984741211,18.079999923706055
2019-09-06,4853.44,15.0,23.86,18.81999969482422,17.459999084472656
2019-09-09,4857.65,15.27,24.35,19.420000076293945,17.549999237060547
2019-09-10,4852.83,15.2,24.24,19.56999969482422,17.40999984741211
2019-09-11,4914.34,14.61,22.98,18.600000381469727,17.100000381469727
2019-09-12,4919.54,14.22,22.83,17.8799991607666,16.809999465942383
2019-09-13,4901.77,13.74,22.24,18.1299991607666,16.670000076293945
2019-09-16,4880.33,14.67,23.82,19.040000915527344,17.200000762939453
2019-09-17,4898.88,14.44,22.89,18.579999923706055,17.229999542236328
2019-09-18,4895.12,13.95,23.54,18.040000915527344,16.860000610351562
2019-09-19,4877.92,14.05,22.8,17.549999237060547,16.790000915527344
2019-09-20,4817.57,15.32,24.4,19.110000610351562,17.709999084472656
2019-09-23,4830.13,14.91,25.72,18.639999389648438,17.8700008392334
2019-09-24,4747.31,17.05,28.65,20.450000762939453,18.549999237060547
2019-09-25,4822.61,15.96,26.54,19.139999389648438,18.0
2019-09-26,4836.17,16.07,27.3,19.40999984741211,18.1200008392334
2019-09-27,4731.77,17.22,28.3,20.889999389648438,18.75
2019-09-30,4771.68,16.24,28.4,20.030000686645508,17.959999084472656
2019-10-01,4719.83,18.56,30.71,21.950000762939453,19.350000381469727
2019-10-02,4646.22,20.56,31.53,23.709999084472656,20.739999771118164
2019-10-03,4711.69,19.12,30.15,22.329999923706055,19.780000686645508
2019-10-04,4786.63,17.04,27.54,20.239999771118164,18.59000015258789
2019-10-07,4764.9,17.86,28.26,21.6299991607666,18.90999984741211
2019-10-08,4642.53,20.28,31.44,23.399999618530273,20.389999389648438
2019-10-09,4712.53,18.64,29.79,21.8799991607666,19.510000228881836
2019-10-10,4749.27,17.57,29.46,21.0,18.790000915527344
2019-10-11,4842.0,15.58,28.0,19.440000534057617,17.549999237060547
2019-10-14,4844.24,14.57,29.08,18.610000610351562,17.1200008392334
2019-10-15,4923.56,13.54,27.83,17.18000030517578,16.479999542236328
2019-10-16,4859.83,13.68,27.83,17.579999923706055,16.479999542236328
2019-10-17,4864.06,13.79,27.04,17.389999389648438,16.440000534057617
2019-10-18,4808.76,14.25,28.46,17.81999969482422,16.649999618530273
2019-10-21,4873.15,14.0,27.5,17.389999389648438,16.280000686645508
2019-10-22,4816.72,14.46,28.3,18.34000015258789,16.549999237060547
2019-10-23,4780.9,14.01,28.5,17.780000686645508,16.290000915527344
2019-10-24,4878.45,13.71,28.59,17.350000381469727,16.25
2019-10-25,4923.94,12.65,21.21,16.170000076293945,15.710000038146973
2019-10-28,4985.4,13.11,20.24,16.809999465942383,15.989999771118164
2019-10-29,4958.13,13.2,20.57,17.469999313354492,16.09000015258789
2019-10-30,4979.18,12.33,20.25,16.709999084472656,15.6899995803833
2019-10-31,4932.7,13.22,20.25,17.360000610351562,16.049999237060547
2019-11-01,5017.88,12.3,19.15,16.270000457763672,15.420000076293945
2019-11-04,5086.83,12.83,19.84,16.559999465942383,15.619999885559082
2019-11-05,5087.67,13.1,19.75,17.079999923706055,15.90999984741211
2019-11-06,5058.86,12.62,18.95,16.450000762939453,15.829999923706055
2019-11-07,5104.02,12.73,19.29,16.65999984741211,15.800000190734863
2019-11-08,5125.79,12.07,18.97,16.170000076293945,15.529999732971191
2019-11-11,5107.73,12.69,18.57,16.040000915527344,15.600000381469727
2019-11-12,5127.48,12.68,18.44,15.859999656677246,15.489999771118164
2019-11-13,5129.42,13.0,19.91,16.239999771118164,15.619999885559082
2019-11-14,5118.21,13.05,19.12,15.850000381469727,15.600000381469727
2019-11-15,5167.26,12.05,19.21,14.569999694824219,14.989999771118164
2019-11-18,5162.08,12.46,19.52,14.9399995803833,15.170000076293945
2019-11-19,5159.81,12.86,19.18,15.25,15.5
2019-11-20,5121.56,12.78,19.84,15.609999656677246,15.640000343322754
2019-11-21,5083.02,13.13,20.45,16.06999969482422,15.819999694824219
2019-11-22,5093.32,12.34,19.75,15.600000381469727,15.399999618530273
2019-11-25,5177.95,11.87,19.5,15.079999923706055,14.989999771118164
2019-11-26,5178.33,11.54,19.96,14.779999732971191,14.850000381469727
2019-11-27,5222.52,11.75,19.57,14.859999656677246,14.960000038146973
2019-11-28,5222.52,11.75,19.57,14.859999656677246,14.960000038146973
2019-11-29,5187.08,12.62,20.21,15.84000015258789,15.510000228881836
2019-12-02,5103.87,14.91,22.29,18.06999969482422,16.84000015258789
2019-12-03,5050.18,15.96,23.69,19.15999984741211,17.6299991607666
2019-12-04,5095.08,14.8,22.84,18.329999923706055,16.979999542236328
2019-12-05,5104.43,14.52,23.02,17.969999313354492,16.780000686645508
2019-12-06,5166.49,13.62,21.55,16.440000534057617,16.209999084472656
2019-12-09,5140.84,15.86,22.11,18.149999618530273,17.299999237060547
2019-12-10,5149.71,15.68,21.63,18.020000457763672,17.1299991607666
2019-12-11,5216.72,14.99,20.92,17.40999984741211,16.90999984741211
2019-12-12,5303.86,13.94,20.52,16.549999237060547,16.09000015258789
2019-12-13,5303.91,12.63,18.83,15.09000015258789,15.279999732971191
2019-12-16,5363.47,12.14,18.67,14.020000457763672,14.979999542236328
2019-12-17,5368.6,12.29,18.28,14.420000076293945,15.149999618530273
2019-12-18,5380.34,12.58,18.62,14.75,15.199999809265137
2019-12-19,5422.66,12.5,19.36,14.420000076293945,15.140000343322754
2019-12-20,5460.6,12.51,19.41,14.470000267028809,15.319999694824219
2019-12-23,5468.66,12.61,19.93,15.15999984741211,15.5
2019-12-24,5471.91,12.67,19.86,15.140000343322754,15.520000457763672
2019-12-25,5471.91,12.67,19.86,15.140000343322754,15.520000457763672
2019-12-26,5492.35,12.65,25.57,15.069999694824219,15.520000457763672
2019-12-27,5480.09,13.43,25.76,16.360000610351562,15.949999809265137
2019-12-30,5441.67,14.82,25.73,17.899999618530273,16.68000030517578
2019-12-31,5457.73,13.78,25.72,16.889999389648438,15.869999885559082
2020-01-01,5457.73,13.78,25.72,16.889999389648438,15.869999885559082
2020-01-02,5577.23,12.47,26.3,16.0,15.1899995803833
2020-01-03,5512.15,14.02,26.48,16.950000762939453,16.010000228881836
2020-01-06,5500.13,13.85,27.21,17.190000534057617,15.920000076293945
2020-01-07,5558.13,13.79,27.39,17.149999618530273,15.859999656677246
2020-01-08,5595.44,13.45,26.87,16.93000030517578,15.399999618530273
2020-01-09,5640.1,12.54,26.88,16.040000915527344,14.949999809265137
2020-01-10,5622.4,12.56,26.69,16.479999542236328,14.949999809265137
2020-01-13,5681.61,12.32,28.3,15.569999694824219,14.640000343322754
2020-01-14,5669.49,12.39,28.03,15.829999923706055,14.640000343322754
2020-01-15,5643.19,12.42,28.76,15.539999961853027,14.630000114440918
2020-01-16,5723.8,12.32,27.36,14.949999809265137,14.449999809265137
2020-01-17,5736.06,12.1,27.31,14.970000267028809,14.40999984741211
2020-01-20,5736.06,12.1,27.31,14.970000267028809,14.40999984741211
2020-01-21,5733.2,12.85,29.26,16.219999313354492,14.869999885559082
2020-01-22,5752.17,12.91,28.92,16.489999771118164,14.979999542236328
2020-01-23,5799.71,12.98,27.88,16.229999542236328,14.989999771118164
2020-01-24,5742.86,14.56,28.07,18.06999969482422,16.06999969482422
2020-01-27,5580.69,18.23,30.28,21.459999084472656,18.15999984741211
2020-01-28,5673.06,16.28,28.02,19.610000610351562,17.030000686645508
2020-01-29,5617.78,16.39,28.41,19.56999969482422,17.030000686645508
2020-01-30,5621.13,15.49,27.55,17.75,16.59000015258789
2020-01-31,5473.45,18.84,26.49,21.329999923706055,18.6299991607666
2020-02-03,5564.53,17.97,25.25,20.399999618530273,18.040000915527344
2020-02-04,5712.62,16.05,24.56,18.450000762939453,16.700000762939453
2020-02-05,5761.13,15.15,25.67,18.520000457763672,16.110000610351562
2020-02-06,5803.72,14.96,24.37,18.40999984741211,15.890000343322754
2020-02-07,5721.41,15.47,26.05,19.420000076293945,16.290000915527344
2020-02-10,5798.66,15.04,28.13,19.309999465942383,16.1299991607666
2020-02-11,5847.53,15.18,29.34,19.65999984741211,16.139999389648438
2020-02-12,5915.5,13.74,27.54,18.040000915527344,15.359999656677246
2020-02-13,5909.47,14.15,26.97,18.459999084472656,15.680000305175781
2020-02-14,5907.67,13.68,24.36,17.950000762939453,15.5
2020-02-17,5907.67,13.68,24.36,17.950000762939453,15.5
2020-02-18,5867.2,14.83,25.5,19.1200008392334,16.100000381469727
2020-02-19,5954.62,14.38,24.62,18.579999923706055,15.819999694824219
2020-02-20,5872.84,15.56,24.86,20.329999923706055,16.600000381469727
2020-02-21,5723.17,17.08,27.72,22.459999084472656,17.610000610351562
2020-02-24,5481.01,25.03,32.95,29.229999542236328,21.920000076293945
2020-02-25,5320.84,27.85,35.62,31.030000686645508,23.860000610351562
2020-02-26,5325.34,27.56,35.06,30.3799991607666,23.700000762939453
2020-02-27,5077.97,39.16,44.61,41.0,29.920000076293945
2020-02-28,5135.31,40.11,48.06,43.130001068115234,29.850000381469727
2020-03-02,5314.01,33.42,38.04,35.099998474121094,27.700000762939453
2020-03-03,5138.99,36.82,42.71,39.33000183105469,30.170000076293945
2020-03-04,5367.53,31.99,36.4,33.540000915527344,27.510000228881836
2020-03-05,5197.42,39.62,44.49,41.400001525878906,32.56999969482422
2020-03-06,5086.42,41.94,46.16,43.970001220703125,35.459999084472656
2020-03-09,4690.86,54.46,54.23,53.68000030517578,43.04999923706055
2020-03-10,4928.09,47.3,46.99,47.43000030517578,39.439998626708984
2020-03-11,4694.43,53.9,50.89,50.70000076293945,44.369998931884766
2020-03-12,4229.47,75.47,64.37,67.83000183105469,57.2400016784668
2020-03-13,4660.58,57.83,52.74,51.84000015258789,48.310001373291016
2020-03-16,4043.34,82.69,72.66,80.08000183105469,67.69999694824219
2020-03-17,4373.62,75.91,67.62,71.55000305175781,65.2699966430664
2020-03-18,4072.6,76.45,67.51,74.22000122070312,72.9800033569336
2020-03-19,4178.29,72.0,62.66,69.12000274658203,69.47000122070312
2020-03-20,4030.77,66.04,58.98,63.849998474121094,65.58999633789062
2020-03-23,4091.46,61.59,54.02,58.36000061035156,56.63999938964844
2020-03-24,4478.83,61.67,50.94,56.95000076293945,52.11000061035156
2020-03-25,4441.51,63.95,54.32,60.9900016784668,53.849998474121094
2020-03-26,4726.88,61.0,49.49,57.599998474121094,49.790000915527344
2020-03-27,4502.7,65.54,50.82,61.380001068115234,55.75
2020-03-30,4687.48,57.08,47.05,55.040000915527344,51.2599983215332
2020-03-31,4606.71,53.54,45.98,51.290000915527344,48.31999969482422
2020-04-01,4378.75,57.06,48.96,54.290000915527344,51.16999816894531
2020-04-02,4459.01,50.91,44.54,48.90999984741211,47.29999923706055
2020-04-03,4378.9,46.8,44.17,44.869998931884766,44.84000015258789
2020-04-06,4783.16,45.24,39.29,42.93000030517578,43.09000015258789
2020-04-07,4757.95,46.7,40.82,44.689998626708984,43.41999816894531
2020-04-08,4905.42,43.35,39.7,42.34000015258789,41.59000015258789
2020-04-09,4872.04,41.67,38.94,41.36000061035156,40.61000061035156
2020-04-10,4872.04,41.67,38.94,41.36000061035156,40.61000061035156
2020-04-13,4892.85,41.17,45.75,41.34000015258789,39.970001220703125
2020-04-14,5095.82,37.76,47.54,38.33000183105469,36.459999084472656
2020-04-15,4992.71,40.84,49.91,40.849998474121094,39.279998779296875
2020-04-16,5086.88,40.11,56.22,40.36000061035156,39.209999084472656
2020-04-17,5156.76,38.15,55.89,38.369998931884766,37.279998779296875
2020-04-20,5076.43,43.83,54.72,43.849998474121094,40.970001220703125
2020-04-21,4856.8,45.41,56.64,45.369998931884766,43.279998779296875
2020-04-22,5079.41,41.98,50.58,42.369998931884766,40.91999816894531
2020-04-23,5035.21,41.38,48.89,41.65999984741211,40.86000061035156
2020-04-24,5134.99,35.93,46.24,36.5,37.810001373291016
2020-04-27,5198.8,33.29,45.79,35.2599983215332,35.33000183105469
2020-04-28,5125.77,33.57,45.64,36.61000061035156,35.369998931884766
2020-04-29,5338.01,31.23,45.59,32.849998474121094,33.33000183105469
2020-04-30,5234.0,34.15,45.45,35.279998779296875,35.04999923706055
2020-05-01,4999.58,37.19,39.71,37.7599983215332,37.970001220703125
2020-05-04,5048.18,35.97,37.49,36.86000061035156,37.0
2020-05-05,5140.95,33.61,34.95,35.369998931884766,35.52000045776367
2020-05-06,5186.01,34.12,34.94,35.599998474121094,35.68000030517578
2020-05-07,5245.13,31.44,32.72,33.58000183105469,34.0099983215332
2020-05-08,5355.32,27.98,29.87,30.639999389648438,31.639999389648438
2020-05-11,5366.34,27.57,29.53,28.81999969482422,30.389999389648438
2020-05-12,5236.09,33.04,30.16,33.29999923706055,34.2599983215332
2020-05-13,5124.94,35.28,34.2,36.119998931884766,36.5099983215332
2020-05-14,5225.57,32.61,32.18,33.790000915527344,34.900001525878906
2020-05-15,5193.21,31.89,30.34,33.4900016784668,34.5099983215332
2020-05-18,5366.88,29.3,29.25,30.219999313354492,31.770000457763672
2020-05-19,5370.01,30.53,30.88,30.739999771118164,32.810001373291016
2020-05-20,5513.5,27.99,31.54,29.1200008392334,31.110000610351562
2020-05-21,5432.77,29.53,32.23,30.729999542236328,32.380001068115234
2020-05-22,5453.3,28.16,30.44,29.360000610351562,31.540000915527344
2020-05-25,5453.3,28.16,30.44,29.360000610351562,31.540000915527344
2020-05-26,5493.2,28.01,30.54,29.420000076293945,30.850000381469727
2020-05-27,5547.1,27.62,31.4,29.520000457763672,30.190000534057617
2020-05-28,5499.21,28.59,31.56,29.68000030517578,31.209999084472656
2020-05-29,5619.86,27.51,28.79,27.959999084472656,30.270000457763672
2020-06-01,5610.49,28.23,30.17,28.989999771118164,30.920000076293945
2020-06-02,5675.23,26.84,29.25,27.68000030517578,29.93000030517578
2020-06-03,5783.06,25.66,28.12,27.450000762939453,28.90999984741211
2020-06-04,5760.52,25.81,29.22,27.43000030517578,28.850000381469727
2020-06-05,5915.47,24.52,27.85,25.530000686645508,27.420000076293945
2020-06-08,5934.03,25.81,30.29,26.799999237060547,28.079999923706055
2020-06-09,5915.05,27.57,33.78,28.700000762939453,29.670000076293945
2020-06-10,5937.96,27.57,33.68,29.31999969482422,29.56999969482422
2020-06-11,5577.63,40.79,42.02,36.810001373291016,40.43000030517578
2020-06-12,5662.47,36.09,39.42,35.4900016784668,38.04999923706055
2020-06-15,5729.98,34.4,38.48,33.66999816894531,36.43000030517578
2020-06-16,5857.87,33.67,35.92,32.689998626708984,35.79999923706055
2020-06-17,5878.95,33.47,36.11,32.90999984741211,35.720001220703125
2020-06-18,5888.18,32.94,35.11,31.56999969482422,35.13999938964844
2020-06-19,5872.05,35.12,34.4,32.540000915527344,36.68000030517578
2020-06-22,5922.39,31.77,35.52,31.3799991607666,33.75
2020-06-23,5942.02,31.37,34.89,31.229999542236328,33.060001373291016
2020-06-24,5808.34,33.84,37.49,33.58000183105469,35.38999938964844
2020-06-25,5864.11,32.22,36.5,31.809999465942383,34.09000015258789
2020-06-26,5787.84,34.73,39.54,33.810001373291016,35.79999923706055
2020-06-29,5834.06,31.78,38.32,32.29999923706055,33.90999984741211
2020-06-30,5960.27,30.43,37.06,30.75,32.52000045776367
2020-07-01,5948.33,28.62,38.03,29.510000228881836,31.68000030517578
2020-07-02,5997.08,27.68,36.55,28.600000381469727,30.8700008392334
2020-07-03,5997.08,27.68,36.55,28.600000381469727,30.8700008392334
2020-07-06,6124.41,27.94,42.65,30.200000762939453,30.979999542236328
2020-07-07,6065.78,29.43,45.3,31.719999313354492,32.06999969482422
