date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,label
2015-03-20,18.9200,75270000.0000,1.3900,5026.4200,1070000000.0000,0.6800,2431.8100,608.9500,1.0700,2108.1000,0.9000,13.0200,26.0000,18.6600,0.2600,38310000.0000,36960000.0000,-0.5300,1.9200,4992.3800,34.0400,388560000.0000,681440000.0000,0.1900,0.4900,2407.7300,24.0800,602.5000,6.4500,-0.1800,1.2500,2089.3000,18.8000,-0.4900,1.3900,14.0700,-1.0500,26.3300,-0.3300,-0.0085,Negative
2015-03-23,18.7600,44790000.0000,-0.8500,5010.9700,394240000.0000,-0.3100,2418.3400,608.2200,-0.1200,2104.4000,-0.1800,13.4100,27.3900,18.9200,-0.1600,75270000.0000,-30480000.0000,1.3900,-2.2400,5026.4200,-15.4500,1070000000.0000,-675760000.0000,0.6800,-0.9900,2431.8100,-13.4700,608.9500,-0.7300,1.0700,-1.1900,2108.1000,-3.7000,0.9000,-1.0800,13.0200,0.3900,26.0000,1.3900,-0.0032,Neutral
2015-03-24,18.7000,44560000.0000,-0.3200,4994.7300,383800000.0000,-0.3200,2401.9200,605.1500,-0.5000,2091.5000,-0.6100,13.6200,27.8900,18.7600,-0.0600,44790000.0000,-230000.0000,-0.8500,0.5300,5010.9700,-16.2400,394240000.0000,-10440000.0000,-0.3100,-0.0100,2418.3400,-16.4200,608.2200,-3.0700,-0.1200,-0.3800,2104.4000,-12.9000,-0.1800,-0.4300,13.4100,0.2100,27.3900,0.5000,-0.0080,Negative
2015-03-25,18.5500,68590000.0000,-0.8000,4876.5200,518110000.0000,-2.3700,2321.0800,595.3900,-1.6100,2061.1000,-1.4500,15.4400,29.0700,18.7000,-0.1500,44560000.0000,24030000.0000,-0.3200,-0.4800,4994.7300,-118.2100,383800000.0000,134310000.0000,-0.3200,-2.0500,2401.9200,-80.8400,605.1500,-9.7600,-0.5000,-1.1100,2091.5000,-30.4000,-0.6100,-0.8400,13.6200,1.8200,27.8900,1.1800,-0.0097,Negative
2015-03-26,18.3700,58600000.0000,-0.9700,4863.3600,488340000.0000,-0.2700,2304.0000,591.6100,-0.6300,2056.2000,-0.2400,15.8000,30.9500,18.5500,-0.1800,68590000.0000,-9990000.0000,-0.8000,-0.1700,4876.5200,-13.1600,518110000.0000,-29770000.0000,-2.3700,2.1000,2321.0800,-17.0800,595.3900,-3.7800,-1.6100,0.9800,2061.1000,-4.9000,-1.4500,1.2100,15.4400,0.3600,29.0700,1.8800,0.0087,Positive
2015-03-27,18.5300,52200000.0000,0.8700,4891.2200,429390000.0000,0.5700,2340.3500,594.6600,0.5200,2061.0000,0.2300,15.0700,30.9900,18.3700,0.1600,58600000.0000,-6400000.0000,-0.9700,1.8400,4863.3600,27.8600,488340000.0000,-58950000.0000,-0.2700,0.8400,2304.0000,36.3500,591.6100,3.0500,-0.6300,1.1500,2056.2000,4.8000,-0.2400,0.4700,15.8000,-0.7300,30.9500,0.0400,0.0108,Positive
2015-03-30,18.7300,36420000.0000,1.0800,4947.4400,419660000.0000,1.1500,2378.8900,600.5900,1.0000,2086.2000,1.2200,14.5100,32.0800,18.5300,0.2000,52200000.0000,-15780000.0000,0.8700,0.2100,4891.2200,56.2200,429390000.0000,-9730000.0000,0.5700,0.5800,2340.3500,38.5400,594.6600,5.9300,0.5200,0.4800,2061.0000,25.2000,0.2300,0.9900,15.0700,-0.5600,30.9900,1.0900,-0.0064,Negative
2015-03-31,18.6100,50120000.0000,-0.6400,4900.8800,509760000.0000,-0.9400,2352.3600,597.8600,-0.4500,2067.9000,-0.8800,15.2900,32.6600,18.7300,-0.1200,36420000.0000,13700000.0000,1.0800,-1.7200,4947.4400,-46.5600,419660000.0000,90100000.0000,1.1500,-2.0900,2378.8900,-26.5300,600.5900,-2.7300,1.0000,-1.4500,2086.2000,-18.3000,1.2200,-2.1000,14.5100,0.7800,32.0800,0.5800,-0.0054,Neutral
2015-04-01,18.5100,49160000.0000,-0.5400,4880.2300,457080000.0000,-0.4200,2342.7100,595.1700,-0.4500,2059.7000,-0.4000,15.1100,33.9000,18.6100,-0.1000,50120000.0000,-960000.0000,-0.6400,0.1000,4900.8800,-20.6500,509760000.0000,-52680000.0000,-0.9400,0.5200,2352.3600,-9.6500,597.8600,-2.6900,-0.4500,0.0000,2067.9000,-8.2000,-0.8800,0.4800,15.2900,-0.1800,32.6600,1.2400,0.0054,Neutral
2015-04-02,18.6100,37510000.0000,0.5400,4886.9400,383830000.0000,0.1400,2342.5600,600.5200,0.9000,2067.0000,0.3500,14.6700,33.7400,18.5100,0.1000,49160000.0000,-11650000.0000,-0.5400,1.0800,4880.2300,6.7100,457080000.0000,-73250000.0000,-0.4200,0.5600,2342.7100,-0.1500,595.1700,5.3500,-0.4500,1.3500,2059.7000,7.3000,-0.4000,0.7500,15.1100,-0.4400,33.9000,-0.1600,0.0129,Positive
2015-04-06,18.8500,61010000.0000,1.2900,4917.3200,466900000.0000,0.6200,2355.0600,603.3500,0.4700,2080.6000,0.6600,14.7400,36.3400,18.6100,0.2400,37510000.0000,23500000.0000,0.5400,0.7500,4886.9400,30.3800,383830000.0000,83070000.0000,0.1400,0.4800,2342.5600,12.5000,600.5200,2.8300,0.9000,-0.4300,2067.0000,13.6000,0.3500,0.3100,14.6700,0.0700,33.7400,2.6000,-0.0069,Negative
2015-04-07,18.7200,39100000.0000,-0.6900,4910.2300,373960000.0000,-0.1400,2354.0500,600.2000,-0.5200,2076.3000,-0.2100,14.7800,36.3700,18.8500,-0.1300,61010000.0000,-21910000.0000,1.2900,-1.9800,4917.3200,-7.0900,466900000.0000,-92940000.0000,0.6200,-0.7600,2355.0600,-1.0100,603.3500,-3.1500,0.4700,-0.9900,2080.6000,-4.3000,0.6600,-0.8700,14.7400,0.0400,36.3400,0.0300,0.0182,Positive
2015-04-08,19.0600,52730000.0000,1.8200,4950.8200,409410000.0000,0.8300,2372.9700,605.7300,0.9200,2081.9000,0.2700,13.9800,37.2100,18.7200,0.3400,39100000.0000,13630000.0000,-0.6900,2.5100,4910.2300,40.5900,373960000.0000,35450000.0000,-0.1400,0.9700,2354.0500,18.9200,600.2000,5.5300,-0.5200,1.4400,2076.3000,5.6000,-0.2100,0.4800,14.7800,-0.8000,36.3700,0.8400,0.0063,Neutral
2015-04-09,19.1800,47850000.0000,0.6300,4974.5600,387110000.0000,0.4800,2393.4500,606.2800,0.0900,2091.2000,0.4500,13.0900,38.0900,19.0600,0.1200,52730000.0000,-4880000.0000,1.8200,-1.1900,4950.8200,23.7400,409410000.0000,-22300000.0000,0.8300,-0.3500,2372.9700,20.4800,605.7300,0.5500,0.9200,-0.8300,2081.9000,9.3000,0.2700,0.1800,13.9800,-0.8900,37.2100,0.8800,-0.0026,Neutral
2015-04-10,19.1300,51470000.0000,-0.2600,4995.9800,341080000.0000,0.4300,2405.1900,608.2200,0.3200,2102.1000,0.5200,12.5800,38.5100,19.1800,-0.0500,47850000.0000,3620000.0000,0.6300,-0.8900,4974.5600,21.4200,387110000.0000,-46030000.0000,0.4800,-0.0500,2393.4500,11.7400,606.2800,1.9400,0.0900,0.2300,2091.2000,10.9000,0.4500,0.0700,13.0900,-0.5100,38.0900,0.4200,-0.0005,Neutral
2015-04-13,19.1200,37890000.0000,-0.0500,4988.2500,369220000.0000,-0.1500,2388.1200,605.0100,-0.5300,2092.4000,-0.4600,13.9400,40.7600,19.1300,-0.0100,51470000.0000,-13580000.0000,-0.2600,0.2100,4995.9800,-7.7300,341080000.0000,28140000.0000,0.4300,-0.5800,2405.1900,-17.0700,608.2200,-3.2100,0.3200,-0.8500,2102.1000,-9.7000,0.5200,-0.9800,12.5800,1.3600,38.5100,2.2500,0.0073,Neutral
2015-04-14,19.2600,51670000.0000,0.7300,4977.2900,364240000.0000,-0.2200,2380.4100,604.5600,-0.0700,2095.8000,0.1600,13.6700,39.6800,19.1200,0.1400,37890000.0000,13780000.0000,-0.0500,0.7800,4988.2500,-10.9600,369220000.0000,-4980000.0000,-0.1500,-0.0700,2388.1200,-7.7100,605.0100,-0.4500,-0.5300,0.4600,2092.4000,3.4000,-0.4600,0.6200,13.9400,-0.2700,40.7600,-1.0800,-0.0047,Neutral
2015-04-15,19.1700,38660000.0000,-0.4700,5011.0200,425850000.0000,0.6800,2406.3700,604.5800,0.0000,2106.6000,0.5200,12.8400,39.0900,19.2600,-0.0900,51670000.0000,-13010000.0000,0.7300,-1.2000,4977.2900,33.7300,364240000.0000,61610000.0000,-0.2200,0.9000,2380.4100,25.9600,604.5600,0.0200,-0.0700,0.0700,2095.8000,10.8000,0.1600,0.3600,13.6700,-0.8300,39.6800,-0.5900,0.0068,Neutral
2015-04-16,19.3000,41610000.0000,0.6800,5007.7900,383970000.0000,-0.0600,2398.3800,605.8600,0.2100,2105.0000,-0.0800,12.6000,39.8300,19.1700,0.1300,38660000.0000,2950000.0000,-0.4700,1.1500,5011.0200,-3.2300,425850000.0000,-41880000.0000,0.6800,-0.7400,2406.3700,-7.9900,604.5800,1.2800,0.0000,0.2100,2106.6000,-1.6000,0.5200,-0.6000,12.8400,-0.2400,39.0900,0.7400,-0.0269,Negative
2015-04-17,18.7800,76790000.0000,-2.6900,4931.8100,506000000.0000,-1.5200,2366.2500,596.9600,-1.4700,2081.2000,-1.1300,13.8900,41.2900,19.3000,-0.5200,41610000.0000,35180000.0000,0.6800,-3.3700,5007.7900,-75.9800,383970000.0000,122030000.0000,-0.0600,-1.4600,2398.3800,-32.1300,605.8600,-8.9000,0.2100,-1.6800,2105.0000,-23.8000,-0.0800,-1.0500,12.6000,1.2900,39.8300,1.4600,0.0373,Positive
2015-04-20,19.4800,100320000.0000,3.7300,4994.6000,386630000.0000,1.2700,2394.4600,603.3200,1.0700,2100.4000,0.9200,13.3000,42.8800,18.7800,0.7000,76790000.0000,23530000.0000,-2.6900,6.4200,4931.8100,62.7900,506000000.0000,-119370000.0000,-1.5200,2.7900,2366.2500,28.2100,596.9600,6.3600,-1.4700,2.5400,2081.2000,19.2000,-1.1300,2.0500,13.8900,-0.5900,41.2900,1.5900,0.0041,Neutral
2015-04-21,19.5600,92870000.0000,0.4100,5014.1000,381510000.0000,0.3900,2407.7400,603.7600,0.0700,2097.3000,-0.1500,13.2500,43.1700,19.4800,0.0800,100320000.0000,-7450000.0000,3.7300,-3.3200,4994.6000,19.5000,386630000.0000,-5120000.0000,1.2700,-0.8800,2394.4600,13.2800,603.3200,0.4400,1.0700,-1.0000,2100.4000,-3.1000,0.9200,-1.0700,13.3000,-0.0500,42.8800,0.2900,-0.0036,Neutral
2015-04-22,19.4900,69490000.0000,-0.3600,5035.1700,398300000.0000,0.4200,2427.2000,604.6300,0.1400,2108.0000,0.5100,12.7100,45.1300,19.5600,-0.0700,92870000.0000,-23380000.0000,0.4100,-0.7700,5014.1000,21.0700,381510000.0000,16790000.0000,0.3900,0.0300,2407.7400,19.4600,603.7600,0.8700,0.0700,0.0700,2097.3000,10.7000,-0.1500,0.6600,13.2500,-0.5400,43.1700,1.9600,0.0005,Neutral
2015-04-23,19.5000,159600000.0000,0.0500,5056.0600,435930000.0000,0.4100,2418.6600,607.4400,0.4600,2112.9000,0.2300,12.4800,41.5500,19.4900,0.0100,69490000.0000,90110000.0000,-0.3600,0.4100,5035.1700,20.8900,398300000.0000,37630000.0000,0.4200,-0.0100,2427.2000,-8.5400,604.6300,2.8100,0.1400,0.3200,2108.0000,4.9000,0.5100,-0.2800,12.7100,-0.2300,45.1300,-3.5800,0.1410,Positive
2015-04-24,22.2500,343540000.0000,14.1000,5092.0900,467320000.0000,0.7100,2409.6000,615.5800,1.3400,2117.7000,0.2300,12.2900,26.6400,19.5000,2.7500,159600000.0000,183940000.0000,0.0500,14.0500,5056.0600,36.0300,435930000.0000,31390000.0000,0.4100,0.3000,2418.6600,-9.0600,607.4400,8.1400,0.4600,0.8800,2112.9000,4.8000,0.2300,0.0000,12.4800,-0.1900,41.5500,-14.9100,-0.0144,Negative
2015-04-27,21.9300,108620000.0000,-1.4400,5060.2500,506280000.0000,-0.6300,2408.5500,610.3700,-0.8500,2108.9000,-0.4200,13.1200,24.9100,22.2500,-0.3200,343540000.0000,-234920000.0000,14.1000,-15.5400,5092.0900,-31.8400,467320000.0000,38960000.0000,0.7100,-1.3400,2409.6000,-1.0500,615.5800,-5.2100,1.3400,-2.1900,2117.7000,-8.8000,0.2300,-0.6500,12.2900,0.8300,26.6400,-1.7300,-0.0210,Negative
2015-04-28,21.4700,82810000.0000,-2.1000,5055.4200,476100000.0000,-0.1000,2414.1800,608.2700,-0.3400,2114.8000,0.2800,12.4100,24.5900,21.9300,-0.4600,108620000.0000,-25810000.0000,-1.4400,-0.6600,5060.2500,-4.8300,506280000.0000,-30180000.0000,-0.6300,0.5300,2408.5500,5.6300,610.3700,-2.1000,-0.8500,0.5100,2108.9000,5.9000,-0.4200,0.7000,13.1200,-0.7100,24.9100,-0.3200,0.0000,Neutral
2015-04-29,21.4700,72430000.0000,0.0000,5023.6400,443710000.0000,-0.6300,2398.8400,604.2400,-0.6600,2106.8000,-0.3800,13.3900,24.4800,21.4700,0.0000,82810000.0000,-10380000.0000,-2.1000,2.1000,5055.4200,-31.7800,476100000.0000,-32390000.0000,-0.1000,-0.5300,2414.1800,-15.3400,608.2700,-4.0300,-0.3400,-0.3200,2114.8000,-8.0000,0.2800,-0.6600,12.4100,0.9800,24.5900,-0.1100,-0.0177,Negative
2015-04-30,21.0900,72960000.0000,-1.7700,4941.4200,591670000.0000,-1.6400,2370.2200,597.3000,-1.1500,2085.5000,-1.0100,14.5500,25.8300,21.4700,-0.3800,72430000.0000,530000.0000,0.0000,-1.7700,5023.6400,-82.2200,443710000.0000,147960000.0000,-0.6300,-1.0100,2398.8400,-28.6200,604.2400,-6.9400,-0.6600,-0.4900,2106.8000,-21.3000,-0.3800,-0.6300,13.3900,1.1600,24.4800,1.3500,0.0024,Neutral
2015-05-01,21.1400,71320000.0000,0.2400,5005.3900,461130000.0000,1.2900,2409.8400,605.6600,1.4000,2108.3000,1.0900,12.7000,25.0200,21.0900,0.0500,72960000.0000,-1640000.0000,-1.7700,2.0100,4941.4200,63.9700,591670000.0000,-130540000.0000,-1.6400,2.9300,2370.2200,39.6200,597.3000,8.3600,-1.1500,2.5500,2085.5000,22.8000,-1.0100,2.1000,14.5500,-1.8500,25.8300,-0.8100,0.0005,Neutral
2015-05-04,21.1500,45410000.0000,0.0500,5016.9300,415230000.0000,0.2300,2410.8500,606.8000,0.1900,2114.5000,0.2900,12.8500,24.5000,21.1400,0.0100,71320000.0000,-25910000.0000,0.2400,-0.1900,5005.3900,11.5400,461130000.0000,-45900000.0000,1.2900,-1.0600,2409.8400,1.0100,605.6600,1.1400,1.4000,-1.2100,2108.3000,6.2000,1.0900,-0.8000,12.7000,0.1500,25.0200,-0.5200,-0.0043,Neutral
2015-05-05,21.0600,57130000.0000,-0.4300,4939.3300,479750000.0000,-1.5500,2368.5000,600.5600,-1.0300,2089.5000,-1.1800,14.3100,25.3800,21.1500,-0.0900,45410000.0000,11720000.0000,0.0500,-0.4800,5016.9300,-77.6000,415230000.0000,64520000.0000,0.2300,-1.7800,2410.8500,-42.3500,606.8000,-6.2400,0.1900,-1.2200,2114.5000,-25.0000,0.2900,-1.4700,12.8500,1.4600,24.5000,0.8800,-0.0052,Neutral
2015-05-06,20.9500,51050000.0000,-0.5200,4919.6400,496020000.0000,-0.4000,2356.2900,598.0500,-0.4200,2080.2000,-0.4500,15.1500,25.4200,21.0600,-0.1100,57130000.0000,-6080000.0000,-0.4300,-0.0900,4939.3300,-19.6900,479750000.0000,16270000.0000,-1.5500,1.1500,2368.5000,-12.2100,600.5600,-2.5100,-1.0300,0.6100,2089.5000,-9.3000,-1.1800,0.7300,14.3100,0.8400,25.3800,0.0400,0.0186,Positive
2015-05-07,21.3400,55320000.0000,1.8600,4945.5400,470260000.0000,0.5300,2373.6900,600.9000,0.4800,2088.0000,0.3700,15.1300,25.3000,20.9500,0.3900,51050000.0000,4270000.0000,-0.5200,2.3800,4919.6400,25.9000,496020000.0000,-25760000.0000,-0.4000,0.9300,2356.2900,17.4000,598.0500,2.8500,-0.4200,0.9000,2080.2000,7.8000,-0.4500,0.8200,15.1500,-0.0200,25.4200,-0.1200,0.0159,Positive
2015-05-08,21.6800,58180000.0000,1.5900,5003.5500,450650000.0000,1.1700,2394.2300,607.4700,1.0900,2116.1000,1.3500,12.8600,23.9900,21.3400,0.3400,55320000.0000,2860000.0000,1.8600,-0.2700,4945.5400,58.0100,470260000.0000,-19610000.0000,0.5300,0.6400,2373.6900,20.5400,600.9000,6.5700,0.4800,0.6100,2088.0000,28.1000,0.3700,0.9800,15.1300,-2.2700,25.3000,-1.3100,-0.0018,Neutral
2015-05-11,21.6400,47870000.0000,-0.1800,4993.5700,410320000.0000,-0.2000,2387.7000,604.9000,-0.4200,2105.3000,-0.5100,13.8500,24.3100,21.6800,-0.0400,58180000.0000,-10310000.0000,1.5900,-1.7700,5003.5500,-9.9800,450650000.0000,-40330000.0000,1.1700,-1.3700,2394.2300,-6.5300,607.4700,-2.5700,1.0900,-1.5100,2116.1000,-10.8000,1.3500,-1.8600,12.8600,0.9900,23.9900,0.3200,-0.0042,Neutral
2015-05-12,21.5500,38960000.0000,-0.4200,4976.1900,403840000.0000,-0.3500,2372.9200,603.6900,-0.2000,2099.1000,-0.2900,13.8600,24.7800,21.6400,-0.0900,47870000.0000,-8910000.0000,-0.1800,-0.2400,4993.5700,-17.3800,410320000.0000,-6480000.0000,-0.2000,-0.1500,2387.7000,-14.7800,604.9000,-1.2100,-0.4200,0.2200,2105.3000,-6.2000,-0.5100,0.2200,13.8500,0.0100,24.3100,0.4700,-0.0097,Negative
2015-05-13,21.3400,39930000.0000,-0.9700,4981.6900,384760000.0000,0.1100,2385.7900,599.9900,-0.6100,2098.5000,-0.0300,13.7600,24.0500,21.5500,-0.2100,38960000.0000,970000.0000,-0.4200,-0.5500,4976.1900,5.5000,403840000.0000,-19080000.0000,-0.3500,0.4600,2372.9200,12.8700,603.6900,-3.7000,-0.2000,-0.4100,2099.1000,-0.6000,-0.2900,0.2600,13.8600,-0.1000,24.7800,-0.7300,0.0127,Positive
2015-05-14,21.6100,37770000.0000,1.2700,5050.8000,404810000.0000,1.3900,2420.2300,602.5700,0.4300,2121.1000,1.0800,12.7400,23.2800,21.3400,0.2700,39930000.0000,-2160000.0000,-0.9700,2.2400,4981.6900,69.1100,384760000.0000,20050000.0000,0.1100,1.2800,2385.7900,34.4400,599.9900,2.5800,-0.6100,1.0400,2098.5000,22.6000,-0.0300,1.1100,13.7600,-1.0200,24.0500,-0.7700,-0.0143,Negative
2015-05-15,21.3000,84810000.0000,-1.4300,5048.2900,431420000.0000,-0.0500,2412.2600,607.0700,0.7500,2122.7000,0.0800,12.3800,22.8200,21.6100,-0.3100,37770000.0000,47040000.0000,1.2700,-2.7000,5050.8000,-2.5100,404810000.0000,26610000.0000,1.3900,-1.4400,2420.2300,-7.9700,602.5700,4.5000,0.4300,0.3200,2121.1000,1.6000,1.0800,-1.0000,12.7400,-0.3600,23.2800,-0.4600,-0.0019,Neutral
2015-05-18,21.2600,47800000.0000,-0.1900,5078.4400,391350000.0000,0.6000,2425.3600,609.5900,0.4200,2129.2000,0.3100,12.7300,23.2900,21.3000,-0.0400,84810000.0000,-37010000.0000,-1.4300,1.2400,5048.2900,30.1500,431420000.0000,-40070000.0000,-0.0500,0.6500,2412.2600,13.1000,607.0700,2.5200,0.7500,-0.3300,2122.7000,6.5000,0.0800,0.2300,12.3800,0.3500,22.8200,0.4700,-0.0080,Negative
2015-05-19,21.0900,49300000.0000,-0.8000,5070.0300,412310000.0000,-0.1700,2412.8200,609.4500,-0.0200,2127.8000,-0.0700,12.8500,23.5100,21.2600,-0.1700,47800000.0000,1500000.0000,-0.1900,-0.6100,5078.4400,-8.4100,391350000.0000,20960000.0000,0.6000,-0.7700,2425.3600,-12.5400,609.5900,-0.1400,0.4200,-0.4400,2129.2000,-1.4000,0.3100,-0.3800,12.7300,0.1200,23.2900,0.2200,0.0047,Neutral
2015-05-20,21.1900,43920000.0000,0.4700,5071.7400,401520000.0000,0.0300,2416.3800,608.5500,-0.1500,2125.8000,-0.0900,12.8800,23.5500,21.0900,0.1000,49300000.0000,-5380000.0000,-0.8000,1.2700,5070.0300,1.7100,412310000.0000,-10790000.0000,-0.1700,0.2000,2412.8200,3.5600,609.4500,-0.9000,-0.0200,-0.1300,2127.8000,-2.0000,-0.0700,-0.0200,12.8500,0.0300,23.5100,0.0400,0.0184,Positive
2015-05-21,21.5800,82430000.0000,1.8400,5090.7900,381240000.0000,0.3800,2421.4100,610.7400,0.3600,2130.8000,0.2400,12.1100,23.2000,21.1900,0.3900,43920000.0000,38510000.0000,0.4700,1.3700,5071.7400,19.0500,401520000.0000,-20280000.0000,0.0300,0.3500,2416.3800,5.0300,608.5500,2.1900,-0.1500,0.5100,2125.8000,5.0000,-0.0900,0.3300,12.8800,-0.7700,23.5500,-0.3500,-0.0093,Negative
2015-05-22,21.3800,40410000.0000,-0.9300,5089.3600,363370000.0000,-0.0300,2427.4500,609.7400,-0.1600,2126.1000,-0.2200,12.1300,22.4000,21.5800,-0.2000,82430000.0000,-42020000.0000,1.8400,-2.7700,5090.7900,-1.4300,381240000.0000,-17870000.0000,0.3800,-0.4100,2421.4100,6.0400,610.7400,-1.0000,0.3600,-0.5200,2130.8000,-4.7000,0.2400,-0.4600,12.1100,0.0200,23.2000,-0.8000,-0.0051,Neutral
2015-05-26,21.2700,44880000.0000,-0.5100,5032.7500,442170000.0000,-1.1100,2399.0100,605.9200,-0.6300,2104.2000,-1.0300,14.0600,23.6500,21.3800,-0.1100,40410000.0000,4470000.0000,-0.9300,0.4200,5089.3600,-56.6100,363370000.0000,78800000.0000,-0.0300,-1.0800,2427.4500,-28.4400,609.7400,-3.8200,-0.1600,-0.4700,2126.1000,-21.9000,-0.2200,-0.8100,12.1300,1.9300,22.4000,1.2500,0.0141,Positive
2015-05-27,21.5700,44620000.0000,1.4100,5106.5900,424870000.0000,1.4700,2456.2300,610.0000,0.6700,2123.5000,0.9200,13.2700,23.3600,21.2700,0.3000,44880000.0000,-260000.0000,-0.5100,1.9200,5032.7500,73.8400,442170000.0000,-17300000.0000,-1.1100,2.5800,2399.0100,57.2200,605.9200,4.0800,-0.6300,1.3000,2104.2000,19.3000,-1.0300,1.9500,14.0600,-0.7900,23.6500,-0.2900,-0.0111,Negative
2015-05-28,21.3300,38250000.0000,-1.1100,5097.9800,400530000.0000,-0.1700,2458.6800,608.5900,-0.2300,2120.8000,-0.1300,13.3100,23.3300,21.5700,-0.2400,44620000.0000,-6370000.0000,1.4100,-2.5200,5106.5900,-8.6100,424870000.0000,-24340000.0000,1.4700,-1.6400,2456.2300,2.4500,610.0000,-1.4100,0.6700,-0.9000,2123.5000,-2.7000,0.9200,-1.0500,13.2700,0.0400,23.3600,-0.0300,0.0061,Neutral
2015-05-29,21.4600,60320000.0000,0.6100,5070.0200,545790000.0000,-0.5500,2449.3700,604.4100,-0.6900,2107.4000,-0.6300,13.8400,23.4600,21.3300,0.1300,38250000.0000,22070000.0000,-1.1100,1.7200,5097.9800,-27.9600,400530000.0000,145260000.0000,-0.1700,-0.3800,2458.6800,-9.3100,608.5900,-4.1800,-0.2300,-0.4600,2120.8000,-13.4000,-0.1300,-0.5000,13.3100,0.5300,23.3300,0.1300,0.0042,Neutral
2015-06-01,21.5500,45070000.0000,0.4200,5082.9300,444440000.0000,0.2500,2460.1200,606.3000,0.3100,2111.7000,0.2000,13.9700,23.3700,21.4600,0.0900,60320000.0000,-15250000.0000,0.6100,-0.1900,5070.0200,12.9100,545790000.0000,-101350000.0000,-0.5500,0.8000,2449.3700,10.7500,604.4100,1.8900,-0.6900,1.0000,2107.4000,4.3000,-0.6300,0.8300,13.8400,0.1300,23.4600,-0.0900,0.0000,Neutral
2015-06-02,21.5500,33400000.0000,0.0000,5076.5200,410950000.0000,-0.1300,2448.2200,607.2600,0.1600,2109.6000,-0.1000,14.2400,23.3600,21.5500,0.0000,45070000.0000,-11670000.0000,0.4200,-0.4200,5082.9300,-6.4100,444440000.0000,-33490000.0000,0.2500,-0.3800,2460.1200,-11.9000,606.3000,0.9600,0.3100,-0.1500,2111.7000,-2.1000,0.2000,-0.3000,13.9700,0.2700,23.3700,-0.0100,0.0130,Positive
2015-06-03,21.8300,54560000.0000,1.3000,5099.2300,411410000.0000,0.4500,2446.5100,611.6200,0.7200,2114.1000,0.2100,13.6600,23.5400,21.5500,0.2800,33400000.0000,21160000.0000,0.0000,1.3000,5076.5200,22.7100,410950000.0000,460000.0000,-0.1300,0.5800,2448.2200,-1.7100,607.2600,4.3600,0.1600,0.5600,2109.6000,4.5000,-0.1000,0.3100,14.2400,-0.5800,23.3600,0.1800,-0.0133,Negative
2015-06-04,21.5400,50220000.0000,-1.3300,5059.1200,407340000.0000,-0.7900,2424.8500,607.4500,-0.6800,2095.8000,-0.8700,14.7100,24.0600,21.8300,-0.2900,54560000.0000,-4340000.0000,1.3000,-2.6300,5099.2300,-40.1100,411410000.0000,-4070000.0000,0.4500,-1.2400,2446.5100,-21.6600,611.6200,-4.1700,0.7200,-1.4000,2114.1000,-18.3000,0.2100,-1.0800,13.6600,1.0500,23.5400,0.5200,-0.0088,Negative
2015-06-05,21.3500,38160000.0000,-0.8800,5068.4600,426330000.0000,0.1800,2426.4300,605.7600,-0.2800,2092.8000,-0.1400,14.2100,23.4400,21.5400,-0.1900,50220000.0000,-12060000.0000,-1.3300,0.4500,5059.1200,9.3400,407340000.0000,18990000.0000,-0.7900,0.9700,2424.8500,1.5800,607.4500,-1.6900,-0.6800,0.4000,2095.8000,-3.0000,-0.8700,0.7300,14.7100,-0.5000,24.0600,-0.6200,-0.0080,Negative
2015-06-08,21.1800,43450000.0000,-0.8000,5021.6300,388070000.0000,-0.9200,2391.1100,601.4800,-0.7100,2079.3000,-0.6500,15.2900,24.2900,21.3500,-0.1700,38160000.0000,5290000.0000,-0.8800,0.0800,5068.4600,-46.8300,426330000.0000,-38260000.0000,0.1800,-1.1000,2426.4300,-35.3200,605.7600,-4.2800,-0.2800,-0.4300,2092.8000,-13.5000,-0.1400,-0.5100,14.2100,1.0800,23.4400,0.8500,0.0042,Neutral
2015-06-09,21.2700,45770000.0000,0.4200,5013.8600,394830000.0000,-0.1500,2384.7900,600.9000,-0.1000,2080.2000,0.0400,14.4700,24.5000,21.1800,0.0900,43450000.0000,2320000.0000,-0.8000,1.2200,5021.6300,-7.7700,388070000.0000,6760000.0000,-0.9200,0.7700,2391.1100,-6.3200,601.4800,-0.5800,-0.7100,0.6100,2079.3000,0.9000,-0.6500,0.6900,15.2900,-0.8200,24.2900,0.2100,0.0127,Positive
